dataset,hop,mode,label_source,question,gold_answer_count,output_answer_count,final_answer_em,final_answer_f1,gold_any_in_context,gold_all_in_context,gold_any_in_graph,gold_all_in_graph,gold_any_in_retrieval,gold_all_in_retrieval,evidence_count,evidence_support_ratio,unsupported_evidence_count,has_unsupported_evidence,failure_mode
GraphRAG Gold,3,graphrag,gold,when did the films starred by [The Art of the Steal] actors release,36,36,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the actors in the movies directed by the director of [Rubin and Ed],3,3,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [The Glass Menagerie] were in which genres,12,12,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,which person wrote the films directed by the director of [The Fourth War],36,36,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred in the films whose screenwriters also wrote [Stolen Kisses],26,26,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [Love and Other Troubles] are written by who,2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the films written by [The Crimson Rivers] screenwriters,2,2,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who directed the films written by the writer of [Blues Brothers 2000],6,6,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share directors with the films [Too Big to Fail] are written by who,11,11,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of films starred by actors in [Savage Streets],6,6,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the screenwriters that the directors of their movies also directed [Jet Pilot],21,21,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the movies whose actors also appear in [A Walk in the Clouds],7,7,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share directors with the film [The Iron Mask] were in which languages,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose writers also wrote [The Steel Helmet],3,3,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the screenwriters that the directors of their movies also directed [U-571],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred films for the screenwriter of [Scenes from the Class Struggle in Beverly Hills],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what languages are the films that share actors with [White Hunter Black Heart] in,3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose actors also appear in [Pinky],6,6,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of movies directed by the director of [Now You See Me],4,4,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the screenwriters that the actors in their movies also appear in the movie [Spring Forward],43,43,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres do the films that share directors with [Beneath the 12-Mile Reef] fall under,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share screenwriters with [Blast] were released in which years,4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the movies starred by [Penelope] actors,12,12,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who directed films that share actors with the film [The Earthling],31,31,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the films starred by [Lessons of Darkness] actors release,10,10,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [Maria's Lovers] are written by who,83,83,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [Men in War] are written by who,48,48,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the movies starred by [I Know What You Did Last Summer] actors,9,9,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of movies written by the writer of [In Between Days],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the films whose actors also appear in [Torture Garden],11,11,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies release whose actors also appear in the movie [The Boys in the Band],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share actors with the film [The King of Marvin Gardens] were in which languages,3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [From Beyond] were in which genres,2,2,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the directors of the movies written by the writer of [The Mummy's Shroud],2,2,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the films whose directors also directed [Chisum],4,4,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share writers with the movie [Still Alice] were released in which years,2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share writers with the movie [The Rite] were in which languages,1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the actors in the movies written by the writer of [Daddy Long Legs],14,14,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the directors that the actors in their films also appear in the film [My Friend Flicka],11,11,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share screenwriters with the movie [The Bridge on the River Kwai] were in which languages,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the movies starred by [About Cherry] actors,3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres do the movies that share screenwriters with [Jade] fall under,2,2,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who directed films for the writer of [Pale Cocoon],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,which person wrote the movies directed by the director of [Secondhand Lions],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what types are the films starred by actors in [Jack Reacher],11,11,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred movies for the writer of [Rembrandt's J'Accuse],11,11,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose writers also wrote [Superman],8,8,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the films starred by [High School Musical] actors,11,11,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the films written by [King of California] writers release,2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred films for the director of [Mourning Becomes Electra],3,3,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who acted in the movies directed by the director of [The Nazis Strike],49,49,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share actors with the film [The Steel Trap] are written by who,38,38,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the actors in the movies written by the writer of [West Side Story],20,20,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the films directed by the [Holiday] director release,32,32,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies written by [Subway] writers release,18,18,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of films starred by actors in [Army of Darkness],13,13,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the movies directed by the [The Cross of Lorraine] director,4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as director of the films starred by [Angels in the Outfield] actors,68,68,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who acted in the movies written by the writer of [Session 9],5,5,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred movies for the director of [Gunga Din],39,39,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose directors also directed [The Dark Crystal],7,7,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies release whose directors also directed [Death Wish 3],13,13,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the actors in the movies directed by the director of [Jezebel],63,63,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the screenwriters that the actors in their movies also appear in the movie [Body of Evidence],35,35,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the films whose writers also wrote [The Milky Way],4,4,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the movies directed by the [Midnight Bayou] director,1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share directors with the film [Bound for Glory] were in which genres,4,4,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the films starred by [Cheaper by the Dozen] actors,13,13,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred films for the screenwriter of [The Men],16,16,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres do the films that share writers with [I Capture the Castle] fall under,3,3,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the movies that share actors with the movie [Places in the Heart],31,31,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share directors with the films [Swamp Water] are written by who,17,17,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the movies that share actors with the movie [The Boost],27,27,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what languages are the films that share actors with [Black Book] in,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share actors with the film [Elvis on Tour] are directed by who,13,13,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the films starred by [Mischief] actors,20,20,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who acted in the movies directed by the director of [Think Like a Man],8,8,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what languages are the films that share actors with [Breakdown] in,3,3,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share screenwriters with [Return to Sender] were released in which years,7,7,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share screenwriters with [That Darn Cat] were released in which years,5,5,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres do the films that share directors with [Mirage] fall under,7,7,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the films starred by [Bluebeard] actors,12,12,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the films starred by [The Patsy] actors,5,5,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [Night Must Fall] were released in which years,17,17,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies directed by the [The Magic of Belle Isle] director release,15,15,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the primary languages in the films directed by the director of [It Conquered the World],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [My Forbidden Past] were released in which years,40,40,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who wrote movies that share directors with the movie [The Thompsons],5,5,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the films whose directors also directed [Chloe],3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [West of the Divide] are written by who,66,66,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what types are the movies written by the screenwriter of [A Guy Named Joe],8,8,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,"who directed the movies written by the writer of [Not with My Wife, You Don't!]",5,5,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [Mister 880] are written by who,88,88,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the films written by [A Star Is Born] writers release,7,7,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the directors that the actors in their films also appear in the film [The Skeleton Key],63,63,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the movies directed by the [Knightriders] director,10,10,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share actors with the film [Generation Um...] are written by who,30,30,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies release whose writers also wrote [Prick Up Your Ears],2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies written by [Diary of a Country Priest] writers release,7,7,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of movies starred by actors in [The Hindenburg],30,30,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the films release whose actors also appear in the film [Monster's Ball],19,19,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose writers also wrote [A Force of One],3,3,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the movies that share directors with the movie [A Special Day],6,6,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred movies for the director of [Undisputed],53,53,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the primary languages in the films starred by actors in [The Yellow Handkerchief],5,5,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies release whose directors also directed [One Man Up],4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the films written by [A Better Way to Die] screenwriters,1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films written by the screenwriter of [Morning Glory] were directed by who,3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose directors also directed [The Loves of Pharaoh],6,6,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the films starred by [The Redhead from Wyoming] actors,25,25,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share directors with the movie [Young Cassidy] were in which languages,2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the films starred by [Inferno] actors,2,2,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who acted in the movies directed by the director of [The Thirteenth Floor],4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the films that share actors with the film [Westward Ho],45,45,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the movies that share screenwriters with the movie [Grave Encounters],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the films whose actors also appear in [Spirits of the Dead],12,12,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who are the actors in the films directed by the director of [Dreamcatcher],20,20,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what types are the movies written by the writer of [The Grudge 2],3,3,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share writers with the movie [Garden State] were in which genres,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the movies that share actors with the movie [Beneath the Dark],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies written by the screenwriter of [Village of the Damned] were directed by who,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share actors with the movie [London Boulevard] are written by who,30,30,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the films whose actors also appear in [Georgy Girl],12,12,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who acted in the films directed by the director of [Portrait Werner Herzog],24,24,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres are the movies starred by [Suspicion] actors,14,14,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release dates of films directed by the director of [Party Girl],16,16,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share actors with the film [Stander] were released in which years,9,9,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who is listed as screenwriter of the films starred by [Return to the Blue Lagoon] actors,20,20,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who wrote films that share directors with the film [The Great White Hype],6,6,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,which person wrote the films directed by the director of [The American Friend],15,15,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the movies that share directors with the movie [A Haunted House 2] were released in which years,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,when did the movies starred by [Dynamite] actors release,15,15,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what types are the movies written by the screenwriter of [The Desperadoes],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose actors also appear in [Some Kind of Wonderful],12,12,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,"the movies that share actors with the movie [Late August, Early September] were released in which years",3,3,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the films whose directors also directed [Cliffhanger],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the genres of the movies whose actors also appear in [Accident],3,3,1.0,1.0,True,False,True,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films that share screenwriters with [Strange Brew] were released in which years,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred films for the director of [Brink of Life],21,21,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the primary languages in the films directed by the director of [The Kid from Brooklyn],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,the films written by the screenwriter of [The Birds] were directed by who,11,11,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the films written by [Vanilla Sky] screenwriters,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,who starred in the movies whose writers also wrote [The Little Kidnappers],4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what are the languages spoken in the movies starred by [Black Death] actors,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what genres do the movies that share screenwriters with [In Bruges] fall under,2,2,1.0,1.0,True,False,True,False,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,3,graphrag,gold,what were the release years of the films that share writers with the film [Luther],4,4,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,who directed the film [Patch Adams],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what terms are applicable to [Love Is Strange],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what movies are about [shakespearean],1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,who is the writer of the film [The Star Maker],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what was the release year of [Legionnaire],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,"the movie [Mutant Chronicles], when was it released",1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,which words describe movie [Quinceañera],2,2,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,describe [Winchester '73],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what does [Maya Stange] appear in,1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,who stars in [Baby Face],2,2,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,which movies was [Ralph Farquhar] a writer on,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,who is listed as director for [Fire of Conscience],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what is the genre of the film [Judex],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what movie did [Nicole Perlman] write the story for,1,1,1.0,1.0,False,False,False,False,False,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what films did [Malcolm Marmorstein] write,2,2,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what is a film written by [Dorothy Kingsley],2,2,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,"the movie [Nazty Nuisance], when was it released",1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what was the release date of the film [In the Land of Women],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,who acted in [The Greatest],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,the film [The Outsiders] was directed by who,1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,which movies can be described by [andré de toth],4,4,1.0,1.0,True,False,False,False,True,False,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,the film [Revenge] starred which actors,3,3,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,what was the release date of [Black Legion],1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
RAG Gold,1,rag,gold,[Zoltán Mucsi] appears in which movies,1,1,1.0,1.0,True,True,False,False,True,True,0,,0,False,correct grounded answer
